t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
38.589,853,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.68
38.633,854,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.72
38.673,855,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.77
38.719,856,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.81
38.756,857,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.86
38.799,858,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.89
38.839,859,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.94
38.885,860,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.98
38.929,861,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.03
38.972,862,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.06
39.010,863,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.11
39.053,864,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.15
39.093,865,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.19
39.145,866,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.23
39.185,867,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.28
39.230,868,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.32
39.270,869,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.37
39.318,870,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.4
39.357,871,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.45
39.401,872,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.49
39.443,873,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.54
39.491,874,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.58
39.533,875,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.63
39.582,876,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.67
39.622,877,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.72
39.667,878,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.76
39.707,879,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.8
39.750,880,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.84
39.792,881,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.89
39.839,882,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.93
39.879,883,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.97
39.924,884,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.01
39.964,885,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.06
40.009,886,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.1
40.049,887,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.15
40.094,888,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.19
40.134,889,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.23
40.177,890,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.27
40.216,891,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.31
40.266,892,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.35
40.321,893,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.4
40.378,894,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.46
40.417,895,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.51
40.462,896,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.55
40.501,897,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.6
40.546,898,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.64
40.585,899,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.68
40.630,900,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.72
40.670,901,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.77
40.715,902,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.8
40.755,903,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.85
40.800,904,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.89
40.839,905,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.93
40.883,906,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.97
40.922,907,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.02
40.968,908,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.06
41.007,909,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.1
41.053,910,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.14
41.094,911,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.19
41.139,912,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.23
41.182,913,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.28
41.227,914,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.32
41.270,915,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.36
41.316,916,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.41
41.357,917,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.45
41.401,918,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.49
41.444,919,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.54
41.487,920,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.58
41.530,921,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.62
41.578,922,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.67
41.622,923,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.71
41.669,924,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.76
41.709,925,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.81
41.754,926,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.84
41.794,927,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.89
41.838,928,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.93
41.880,929,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.97
41.924,930,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.01
41.965,931,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.06
42.011,932,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.1
42.051,933,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.15
42.096,934,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.19
42.138,935,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.23
42.183,936,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.27
42.223,937,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.32
42.268,938,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.36
42.305,939,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.4
42.350,940,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.44
42.392,941,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.49
42.438,942,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.53
42.479,943,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.57
42.527,944,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.61
42.571,945,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.66
42.622,946,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.71
42.667,947,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.76
42.718,948,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.8
42.765,949,1,ibvs_active,-0.02,0.04,-6.9,-12.7,-5.5,-10.1,14.4,-0.021,0.039,0,0,0,1,26.5,
42.814,950,1,deadband,-0.02,0.04,-7.4,6.9,-7.1,3.5,10.1,0.0,0.0,1,0,0,0,27.1,
42.858,951,0,tag_lost_countdown,-0.02,0.04,,,,,,,,,,,,,0.0
42.911,952,1,deadband,-0.02,0.04,-9.1,-11.2,-8.7,-8.3,14.4,0.0,0.0,1,0,0,0,26.3,
42.959,953,1,ibvs_active,-0.11,0.14,-9.2,-10.9,-9.1,-10.4,14.3,-0.087,0.099,0,0,0,1,26.9,
43.013,954,1,ibvs_active,-0.2,0.25,-9.3,-10.7,-9.2,-10.6,14.2,-0.095,0.109,0,0,0,1,25.7,
43.059,955,1,ibvs_active,-0.29,0.35,-9.4,-10.2,-9.3,-10.3,13.9,-0.091,0.1,0,0,0,1,25.7,
43.112,956,1,ibvs_active,-0.39,0.45,-9.2,-10.5,-9.3,-10.4,14.0,-0.091,0.103,0,0,0,1,26.8,
43.160,957,0,tag_lost_countdown,-0.39,0.45,,,,,,,,,,,,,0.0
43.215,958,1,ibvs_active,-0.45,0.53,-8.0,-10.0,-8.3,-10.1,12.8,-0.063,0.076,0,0,0,1,26.2,
43.264,959,1,ibvs_active,-0.47,0.58,-3.1,-11.4,-4.2,-11.1,11.8,-0.02,0.053,0,0,0,1,26.7,
43.313,960,0,tag_lost_countdown,-0.47,0.58,,,,,,,,,,,,,0.0
43.362,961,1,deadband,-0.47,0.58,-4.3,-4.8,-4.3,-6.0,6.4,0.0,0.0,1,0,0,0,25.7,
43.411,962,1,deadband,-0.47,0.58,8.2,-3.4,5.7,-3.9,8.8,0.0,0.0,1,0,0,0,27.2,
43.454,963,0,tag_lost_countdown,-0.47,0.58,,,,,,,,,,,,,0.0
43.505,964,1,ibvs_active,0.07,-0.01,18.4,22.7,15.8,17.4,29.2,0.537,-0.59,0,0,0,1,27.3,
43.551,965,1,ibvs_active,0.46,-0.24,16.8,8.0,16.6,9.9,18.6,0.388,-0.232,0,0,0,1,26.7,
43.602,966,1,ibvs_active,0.79,-0.37,16.7,5.8,16.7,6.6,17.6,0.329,-0.13,0,0,0,1,26.9,
43.650,967,1,ibvs_active,1.08,-0.42,16.8,2.0,16.8,2.9,16.9,0.294,-0.051,0,0,0,1,27.0,
43.700,968,1,ibvs_active,1.39,-0.45,17.2,1.2,17.1,1.5,17.3,0.308,-0.028,0,0,0,1,27.7,
43.748,969,1,ibvs_active,1.7,-0.43,17.2,-1.6,17.2,-0.9,17.3,0.31,0.017,0,0,0,1,27.1,
43.800,970,1,ibvs_active,1.72,-0.43,8.7,-2.6,10.4,-2.2,9.1,0.017,0.004,0,0,0,1,25.4,
43.845,971,1,deadband,1.72,-0.43,-0.4,-1.1,1.8,-1.4,1.2,0.0,0.0,1,0,0,0,26.5,
43.896,972,1,deadband,1.72,-0.43,-0.5,-1.2,-0.0,-1.2,1.3,0.0,0.0,1,0,0,0,26.4,
43.946,973,0,tag_lost_countdown,1.72,-0.43,,,,,,,,,,,,,0.0
43.998,974,1,deadband,1.72,-0.43,-10.5,-6.1,-8.4,-5.1,12.2,0.0,0.0,1,0,0,0,26.7,
44.044,975,1,ibvs_active,1.39,-0.3,-18.8,-6.8,-16.7,-6.5,20.0,-0.33,0.128,0,0,0,1,27.3,
44.094,976,1,ibvs_active,0.99,-0.2,-18.6,-4.1,-18.2,-4.5,19.0,-0.398,0.099,0,0,0,1,26.4,
44.139,977,1,ibvs_active,0.93,-0.2,-10.4,1.4,-12.0,0.2,10.5,-0.06,-0.001,0,0,0,1,27.3,
44.185,978,1,deadband,0.93,-0.2,-7.3,1.2,-8.2,1.0,7.4,0.0,0.0,1,0,0,0,27.7,
44.228,979,1,deadband,0.93,-0.2,-5.4,4.2,-6.0,3.6,6.9,0.0,0.0,1,0,0,0,27.4,
44.276,980,1,deadband,0.93,-0.2,3.8,7.1,1.9,6.4,8.0,0.0,0.0,1,0,0,0,27.6,
44.319,981,1,ibvs_active,0.98,-0.28,8.4,11.8,7.1,10.7,14.5,0.05,-0.076,0,0,0,1,27.7,
44.363,982,0,tag_lost_countdown,0.98,-0.28,,,,,,,,,,,,,0.0
44.408,983,1,ibvs_active,1.96,-1.33,23.4,24.3,20.2,21.5,33.7,0.984,-1.051,0,0,0,1,27.1,
44.458,984,1,ibvs_active,2.66,-2.04,17.5,17.2,18.0,18.1,24.6,0.702,-0.704,0,0,0,1,26.9,
44.501,985,1,ibvs_active,3.12,-2.49,14.7,14.7,15.4,15.4,20.8,0.454,-0.454,0,0,0,1,27.8,
44.549,986,1,ibvs_active,3.51,-2.6,18.6,2.7,18.0,5.2,18.8,0.391,-0.113,0,0,0,1,28.1,
44.594,987,1,deadband,3.51,-2.6,5.6,3.5,8.1,3.8,6.6,0.0,0.0,1,0,0,0,25.8,
44.642,988,1,deadband,3.51,-2.6,7.0,-0.3,7.2,0.5,7.0,0.0,0.0,1,0,0,0,27.1,
44.684,989,1,deadband,3.51,-2.6,6.9,-5.7,6.9,-4.4,8.9,0.0,0.0,1,0,0,0,27.9,
44.731,990,1,deadband,3.51,-2.6,6.7,-6.0,6.8,-5.7,9.0,0.0,0.0,1,0,0,0,26.9,
44.773,991,1,deadband,3.51,-2.6,6.8,-6.0,6.8,-6.0,9.1,0.0,0.0,1,0,0,0,26.6,
44.820,992,1,deadband,3.51,-2.6,6.7,-6.0,6.7,-6.0,9.0,0.0,0.0,1,0,0,0,26.6,
44.866,993,1,deadband,3.51,-2.6,6.7,-5.9,6.7,-5.9,8.9,0.0,0.0,1,0,0,0,26.4,
44.914,994,1,deadband,3.51,-2.6,6.7,-5.9,6.7,-5.9,8.9,0.0,0.0,1,0,0,0,26.3,
44.956,995,1,deadband,3.51,-2.6,6.7,-5.9,6.7,-5.9,8.9,0.0,0.0,1,0,0,0,27.6,
45.007,996,1,deadband,3.51,-2.6,6.7,-5.8,6.7,-5.9,8.9,0.0,0.0,1,0,0,0,27.1,
45.049,997,1,deadband,3.51,-2.6,6.7,-5.9,6.7,-5.9,8.9,0.0,0.0,1,0,0,0,26.5,
45.096,998,1,deadband,3.51,-2.6,6.7,-5.8,6.7,-5.8,8.9,0.0,0.0,1,0,0,0,26.6,
45.140,999,1,deadband,3.51,-2.6,6.6,-5.8,6.6,-5.8,8.8,0.0,0.0,1,0,0,0,27.3,
45.188,1000,1,deadband,3.51,-2.6,6.7,-5.8,6.7,-5.8,8.9,0.0,0.0,1,0,0,0,26.7,
45.231,1001,1,deadband,3.51,-2.6,6.7,-5.9,6.7,-5.9,8.9,0.0,0.0,1,0,0,0,27.4,
45.277,1002,1,deadband,3.51,-2.6,6.6,-5.8,6.6,-5.8,8.8,0.0,0.0,1,0,0,0,26.9,
45.317,1003,1,deadband,3.51,-2.6,6.7,-5.8,6.7,-5.8,8.8,0.0,0.0,1,0,0,0,27.1,
45.371,1004,1,deadband,3.51,-2.6,6.6,-5.8,6.6,-5.8,8.8,0.0,0.0,1,0,0,0,27.4,
45.432,1005,1,deadband,3.51,-2.6,6.7,-5.8,6.7,-5.8,8.9,0.0,0.0,1,0,0,0,27.9,
45.485,1006,1,deadband,3.51,-2.6,6.7,-5.8,6.7,-5.8,8.9,0.0,0.0,1,0,0,0,27.3,
45.527,1007,1,deadband,3.51,-2.6,6.6,-5.7,6.6,-5.8,8.7,0.0,0.0,1,0,0,0,28.2,
45.575,1008,1,deadband,3.51,-2.6,6.7,-5.7,6.7,-5.7,8.8,0.0,0.0,1,0,0,0,27.5,
45.617,1009,1,deadband,3.51,-2.6,6.6,-5.7,6.6,-5.7,8.8,0.0,0.0,1,0,0,0,27.7,
45.665,1010,1,deadband,3.51,-2.6,6.7,-5.7,6.7,-5.7,8.8,0.0,0.0,1,0,0,0,27.8,
45.706,1011,1,deadband,3.51,-2.6,6.6,-5.8,6.6,-5.7,8.8,0.0,0.0,1,0,0,0,27.3,
45.755,1012,1,deadband,3.51,-2.6,6.6,-5.7,6.6,-5.7,8.7,0.0,0.0,1,0,0,0,27.9,
45.800,1013,1,deadband,3.51,-2.6,6.8,-6.1,6.8,-6.0,9.2,0.0,0.0,1,0,0,0,27.0,
45.855,1014,1,ibvs_active,3.98,-2.5,22.4,-3.6,19.3,-4.1,22.7,0.467,0.1,0,0,0,1,21.9,
45.896,1015,1,ibvs_active,4.5,-2.4,20.3,-3.7,20.1,-3.8,20.6,0.524,0.098,0,0,0,1,28.6,
45.944,1016,0,tag_lost_countdown,4.5,-2.4,,,,,,,,,,,,,0.0
45.985,1017,1,ibvs_active,6.5,-2.19,71.0,-4.4,60.8,-4.3,71.1,2.0,0.213,0,0,0,1,23.6,
46.036,1018,0,tag_lost_countdown,6.5,-2.19,,,,,,,,,,,,,0.0
46.079,1019,0,tag_lost_countdown,6.5,-2.19,,,,,,,,,,,,,0.05
46.128,1020,1,ibvs_active,8.5,-2.35,156.6,5.1,137.5,3.2,156.7,2.0,-0.16,0,0,0,1,22.5,
46.172,1021,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.0
46.222,1022,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.04
46.261,1023,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.09
46.305,1024,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.13
46.344,1025,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.18
46.390,1026,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.22
46.428,1027,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.26
46.476,1028,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.3
46.515,1029,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.35
46.562,1030,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.39
46.606,1031,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.43
46.654,1032,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.48
46.697,1033,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.53
46.750,1034,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.58
46.793,1035,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.62
46.843,1036,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.66
46.887,1037,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.72
46.936,1038,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.76
46.980,1039,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.81
47.027,1040,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.85
47.067,1041,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.9
47.133,1042,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,0.94
47.178,1043,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.01
47.229,1044,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.05
47.270,1045,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.1
47.312,1046,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.14
47.352,1047,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.19
47.399,1048,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.22
47.439,1049,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.27
47.485,1050,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.31
47.525,1051,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.36
47.576,1052,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.4
47.618,1053,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.45
47.665,1054,0,tag_lost_countdown,8.5,-2.35,,,,,,,,,,,,,1.49
47.709,1055,1,ibvs_active,10.5,-2.16,185.3,-5.6,175.7,-3.9,185.4,2.0,0.194,0,0,0,1,25.6,
47.759,1056,1,ibvs_active,12.5,-2.2,188.8,1.9,186.2,0.8,188.8,2.0,-0.039,0,0,0,1,26.1,
47.807,1057,1,ibvs_active,14.5,-2.28,192.9,1.8,191.6,1.6,192.9,2.0,-0.081,0,0,0,1,25.9,
47.855,1058,1,ibvs_active,16.5,-2.28,175.4,-0.3,178.6,0.1,175.4,2.0,-0.003,0,0,0,1,23.9,
47.897,1059,0,tag_lost_countdown,16.5,-2.28,,,,,,,,,,,,,0.0
47.951,1060,1,ibvs_active,18.5,-2.33,126.6,1.2,137.0,1.0,126.6,2.0,-0.051,0,0,0,1,25.3,
47.996,1061,1,ibvs_active,20.5,-2.49,115.5,3.6,119.8,3.0,115.5,2.0,-0.152,0,0,0,1,23.8,
48.045,1062,1,ibvs_active,22.5,-3.18,102.3,16.6,105.8,13.9,103.6,2.0,-0.693,0,0,0,1,26.8,
48.095,1063,0,tag_lost_countdown,22.5,-3.18,,,,,,,,,,,,,0.0
48.141,1064,0,tag_lost_countdown,22.5,-3.18,,,,,,,,,,,,,0.05
48.182,1065,0,tag_lost_countdown,22.5,-3.18,,,,,,,,,,,,,0.1
48.235,1066,0,tag_lost_countdown,22.5,-3.18,,,,,,,,,,,,,0.14
48.274,1067,0,tag_lost_countdown,22.5,-3.18,,,,,,,,,,,,,0.19
48.317,1068,0,tag_lost_countdown,22.5,-3.18,,,,,,,,,,,,,0.23
48.360,1069,1,ibvs_active,20.5,-2.46,-109.4,-21.5,-66.4,-14.5,111.5,-2.0,0.723,0,0,0,1,25.4,
48.413,1070,1,ibvs_active,18.5,-1.66,-110.5,-16.3,-101.6,-16.0,111.7,-2.0,0.798,0,0,0,1,25.8,
48.457,1071,1,ibvs_active,16.5,-0.82,-110.6,-17.1,-108.8,-16.8,111.9,-2.0,0.842,0,0,0,1,25.7,
48.506,1072,1,ibvs_active,14.5,-0.19,-98.7,-11.4,-100.7,-12.5,99.4,-2.0,0.624,0,0,0,1,26.5,
48.553,1073,1,ibvs_active,12.5,0.23,-85.2,-7.4,-88.3,-8.4,85.5,-2.0,0.419,0,0,0,1,23.2,
48.597,1074,0,tag_lost_countdown,12.5,0.23,,,,,,,,,,,,,0.0
48.641,1075,1,ibvs_active,10.5,-0.11,-41.2,10.5,-50.7,6.7,42.5,-2.0,-0.335,0,0,0,1,25.8,
48.688,1076,0,tag_lost_countdown,10.5,-0.11,,,,,,,,,,,,,0.0
48.726,1077,0,tag_lost_countdown,10.5,-0.11,,,,,,,,,,,,,0.05
48.776,1078,1,ibvs_active,10.34,-0.39,2.1,17.4,-8.5,15.2,17.5,-0.158,-0.284,0,0,0,1,26.7,
48.818,1079,1,ibvs_active,10.33,-0.69,1.5,17.6,-0.5,17.1,17.6,-0.008,-0.303,0,0,0,1,26.6,
48.870,1080,1,ibvs_active,10.36,-1.01,1.8,17.4,1.3,17.3,17.5,0.025,-0.32,0,0,0,1,26.8,
48.913,1081,1,ibvs_active,10.39,-1.34,1.7,17.5,1.6,17.4,17.5,0.03,-0.327,0,0,0,1,26.9,
48.961,1082,1,ibvs_active,10.42,-1.67,1.8,17.4,1.7,17.4,17.5,0.033,-0.328,0,0,0,1,26.7,
49.001,1083,1,deadband,10.42,-1.67,2.9,7.7,2.6,9.6,8.2,0.0,0.0,1,0,0,0,26.6,
49.049,1084,1,deadband,10.42,-1.67,3.0,4.0,2.9,5.1,5.0,0.0,0.0,1,0,0,0,26.6,
49.091,1085,1,deadband,10.42,-1.67,3.2,1.1,3.1,1.9,3.4,0.0,0.0,1,0,0,0,25.8,
49.140,1086,1,deadband,10.42,-1.67,3.3,0.8,3.2,1.0,3.3,0.0,0.0,1,0,0,0,25.7,
49.181,1087,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,26.4,
49.229,1088,1,deadband,10.42,-1.67,3.2,0.8,3.2,0.8,3.3,0.0,0.0,1,0,0,0,26.4,
49.270,1089,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,26.2,
49.320,1090,1,deadband,10.42,-1.67,3.2,0.8,3.2,0.8,3.3,0.0,0.0,1,0,0,0,26.2,
49.363,1091,1,deadband,10.42,-1.67,3.4,0.8,3.3,0.8,3.5,0.0,0.0,1,0,0,0,27.3,
49.410,1092,1,deadband,10.42,-1.67,3.2,0.8,3.3,0.8,3.3,0.0,0.0,1,0,0,0,25.8,
49.452,1093,1,deadband,10.42,-1.67,3.4,0.9,3.4,0.9,3.5,0.0,0.0,1,0,0,0,26.3,
49.506,1094,1,deadband,10.42,-1.67,3.3,0.7,3.3,0.8,3.4,0.0,0.0,1,0,0,0,27.3,
49.548,1095,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,27.4,
49.595,1096,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,26.5,
49.636,1097,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,26.5,
49.683,1098,1,deadband,10.42,-1.67,3.2,0.7,3.3,0.7,3.3,0.0,0.0,1,0,0,0,26.5,
49.727,1099,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,25.8,
49.775,1100,1,deadband,10.42,-1.67,3.4,0.9,3.3,0.8,3.5,0.0,0.0,1,0,0,0,26.2,
49.817,1101,1,deadband,10.42,-1.67,3.2,0.8,3.2,0.8,3.3,0.0,0.0,1,0,0,0,26.9,
49.865,1102,1,deadband,10.42,-1.67,3.2,0.7,3.2,0.7,3.3,0.0,0.0,1,0,0,0,27.5,
49.907,1103,1,deadband,10.42,-1.67,3.2,0.8,3.2,0.7,3.3,0.0,0.0,1,0,0,0,27.6,
49.954,1104,1,deadband,10.42,-1.67,3.1,0.9,3.2,0.8,3.3,0.0,0.0,1,0,0,0,26.9,
49.997,1105,1,deadband,10.42,-1.67,3.2,0.8,3.2,0.8,3.3,0.0,0.0,1,0,0,0,27.4,
50.046,1106,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,26.3,
50.088,1107,1,deadband,10.42,-1.67,3.3,0.8,3.3,0.8,3.4,0.0,0.0,1,0,0,0,27.4,
50.138,1108,0,tag_lost_countdown,10.42,-1.67,,,,,,,,,,,,,0.0
50.182,1109,1,deadband,10.42,-1.67,11.3,11.7,9.7,9.5,16.3,0.0,0.0,1,0,0,0,24.6,
50.232,1110,1,ibvs_active,10.67,-1.79,16.4,6.6,15.1,7.1,17.7,0.252,-0.12,0,0,0,1,26.5,
50.275,1111,1,deadband,10.67,-1.79,2.3,-8.0,4.8,-5.0,8.3,0.0,0.0,1,0,0,0,28.2,
50.323,1112,1,deadband,10.67,-1.79,2.2,-1.4,2.7,-2.1,2.6,0.0,0.0,1,0,0,0,26.7,
50.372,1113,1,ibvs_active,10.7,-1.64,3.0,-16.9,2.9,-13.9,17.1,0.031,0.147,0,0,0,1,26.8,
50.420,1114,1,ibvs_active,10.77,-1.13,2.7,-21.6,2.7,-20.1,21.8,0.07,0.515,0,0,0,1,25.6,
50.462,1115,0,tag_lost_countdown,10.77,-1.13,,,,,,,,,,,,,0.0
50.510,1116,0,tag_lost_countdown,10.77,-1.13,,,,,,,,,,,,,0.04
