t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
14.546,293,1,ibvs_active,-12.35,0.07,59.8,-33.6,61.9,-31.8,68.6,2.0,1.589,0,0,0,1,43.6,
14.594,294,0,tag_lost_countdown,-12.35,0.07,,,,,,,,,,,,,0.0
14.650,295,1,ibvs_active,-12.5,1.67,-19.2,-32.1,-3.0,-32.0,37.4,-0.151,1.601,0,0,0,1,53.4,
14.705,296,1,ibvs_active,-13.76,3.1,-30.9,-27.8,-25.3,-28.6,41.5,-1.265,1.432,0,0,0,1,71.5,
14.755,297,1,ibvs_active,-15.01,4.43,-24.7,-25.9,-24.8,-26.5,35.8,-1.242,1.323,0,0,0,1,71.7,
14.810,298,1,ibvs_active,-15.12,4.46,-9.9,1.7,-12.9,-3.9,10.0,-0.11,0.034,0,0,0,1,71.5,
14.864,299,1,ibvs_active,-15.51,4.14,-16.0,17.1,-15.4,12.9,23.5,-0.389,-0.326,0,0,0,1,49.7,
14.915,300,0,tag_lost_countdown,-15.51,4.14,,,,,,,,,,,,,0.0
14.964,301,1,ibvs_active,-17.29,2.28,-40.7,43.2,-35.6,37.1,59.4,-1.782,-1.857,0,0,0,1,71.0,
15.016,302,1,ibvs_active,-19.29,0.28,-41.3,47.7,-40.1,45.6,63.1,-2.0,-2.0,0,0,0,1,71.8,
15.076,303,1,ibvs_active,-21.28,-1.72,-39.8,52.0,-39.9,50.7,65.5,-1.995,-2.0,0,0,0,1,60.2,
15.146,304,1,ibvs_active,-21.94,-3.19,-6.5,24.0,-13.2,29.3,24.8,-0.66,-1.465,0,0,0,1,58.6,
15.192,305,0,tag_lost_countdown,-21.94,-3.19,,,,,,,,,,,,,0.0
15.252,306,1,deadband,-21.94,-3.19,-0.7,0.7,-3.2,6.4,1.0,0.0,0.0,1,0,0,0,71.7,
15.298,307,1,deadband,-21.94,-3.19,6.1,-13.0,4.2,-9.1,14.4,0.0,0.0,1,0,0,0,70.4,
15.352,308,1,ibvs_active,-21.89,-2.98,4.0,-16.4,4.0,-14.9,16.9,0.055,0.204,0,0,0,1,70.4,
15.398,309,1,ibvs_active,-21.89,-2.61,-1.4,-19.0,-0.3,-18.2,19.0,-0.007,0.372,0,0,0,1,70.8,
15.471,310,1,ibvs_active,-22.02,-2.03,-5.5,-21.3,-4.5,-20.7,22.0,-0.124,0.579,0,0,0,1,71.4,
15.556,311,1,ibvs_active,-22.41,-1.16,-11.7,-23.5,-10.3,-22.9,26.3,-0.388,0.867,0,0,0,1,71.6,
15.611,312,1,ibvs_active,-23.16,-0.59,-22.3,-13.4,-19.9,-15.3,26.1,-0.754,0.58,0,0,0,1,71.3,
15.658,313,1,ibvs_active,-24.69,0.29,-33.3,-18.0,-30.6,-17.5,37.8,-1.53,0.874,0,0,0,1,71.4,
15.713,314,1,ibvs_active,-26.48,1.2,-37.2,-18.3,-35.9,-18.1,41.4,-1.793,0.907,0,0,0,1,71.1,
15.761,315,1,ibvs_active,-28.26,1.65,-35.5,-6.9,-35.6,-9.1,36.2,-1.779,0.456,0,0,0,1,71.4,
15.815,316,1,ibvs_active,-29.92,1.68,-32.6,1.7,-33.2,-0.5,32.6,-1.66,0.024,0,0,0,1,51.0,
15.865,317,1,ibvs_active,-30.93,0.99,-20.3,19.5,-22.9,15.5,28.1,-1.006,-0.682,0,0,0,1,67.8,
15.919,318,1,ibvs_active,-31.27,0.17,-6.1,24.4,-9.5,22.6,25.2,-0.344,-0.823,0,0,0,1,66.5,
15.988,319,1,ibvs_active,-30.94,-1.35,10.8,32.2,6.7,30.3,34.0,0.337,-1.516,0,0,0,1,71.0,
16.069,320,1,ibvs_active,-30.37,-2.88,12.5,30.7,11.3,30.6,33.2,0.566,-1.532,0,0,0,1,72.2,
16.114,321,0,tag_lost_countdown,-30.37,-2.88,,,,,,,,,,,,,0.0
16.168,322,1,ibvs_active,-29.4,-3.47,25.8,9.9,22.9,14.0,27.7,0.969,-0.593,0,0,0,1,70.9,
16.216,323,1,ibvs_active,-28.46,-3.66,25.2,2.8,24.7,5.1,25.4,0.944,-0.193,0,0,0,1,72.3,
16.298,324,1,ibvs_active,-26.93,-3.75,32.0,0.8,30.6,1.7,32.0,1.529,-0.083,0,0,0,1,71.2,
16.349,325,1,ibvs_active,-25.39,-3.27,30.9,-12.3,30.8,-9.5,33.3,1.541,0.477,0,0,0,1,70.7,
16.404,326,1,ibvs_active,-24.22,-2.51,22.9,-17.4,24.5,-15.9,28.8,1.171,0.76,0,0,0,1,49.4,
16.454,327,1,ibvs_active,-23.86,-1.86,7.6,-21.2,11.0,-20.1,22.5,0.356,0.65,0,0,0,1,71.8,
16.523,328,1,ibvs_active,-24.0,-0.96,-7.5,-25.5,-3.8,-24.4,26.6,-0.14,0.9,0,0,0,1,71.0,
16.610,329,1,ibvs_active,-25.01,0.32,-24.2,-25.8,-20.1,-25.5,35.4,-1.005,1.276,0,0,0,1,70.4,
16.665,330,1,ibvs_active,-26.32,0.77,-29.4,-5.5,-27.5,-9.5,29.9,-1.315,0.455,0,0,0,1,71.0,
16.715,331,1,ibvs_active,-27.79,1.12,-29.9,-6.4,-29.4,-7.0,30.6,-1.472,0.35,0,0,0,1,71.0,
16.767,332,1,ibvs_active,-29.2,1.12,-29.2,1.8,-29.2,0.1,29.2,-1.403,-0.003,0,0,0,1,71.3,
16.842,333,1,ibvs_active,-29.73,0.86,-16.6,11.6,-19.1,9.3,20.2,-0.539,-0.261,0,0,0,1,42.6,
16.906,334,1,ibvs_active,-29.78,0.73,-1.0,14.1,-4.6,13.1,14.1,-0.045,-0.127,0,0,0,1,70.2,
16.957,335,1,ibvs_active,-29.43,0.3,17.5,16.9,13.0,16.2,24.3,0.351,-0.435,0,0,0,1,71.1,
17.010,336,1,ibvs_active,-28.88,-0.23,17.7,16.0,16.7,16.1,23.9,0.552,-0.529,0,0,0,1,71.1,
17.074,337,1,ibvs_active,-28.24,-0.88,17.6,17.9,17.4,17.5,25.1,0.64,-0.642,0,0,0,1,72.4,
17.128,338,1,ibvs_active,-27.53,-1.69,17.1,20.6,17.2,20.0,26.8,0.703,-0.818,0,0,0,1,71.5,
17.177,339,1,ibvs_active,-26.95,-2.18,18.0,13.4,17.8,14.8,22.4,0.584,-0.484,0,0,0,1,72.3,
17.231,340,1,ibvs_active,-26.4,-2.37,20.5,4.9,20.0,6.8,21.1,0.554,-0.19,0,0,0,1,71.9,
17.294,341,1,ibvs_active,-26.34,-2.36,9.8,-2.7,11.9,-0.8,10.2,0.056,0.004,0,0,0,1,56.9,
17.347,342,1,ibvs_active,-26.32,-2.36,10.2,-2.4,10.6,-2.1,10.5,0.02,0.004,0,0,0,1,72.9,
17.396,343,1,deadband,-26.32,-2.36,9.5,-2.1,9.8,-2.1,9.8,0.0,0.0,1,0,0,0,73.2,
17.451,344,1,ibvs_active,-26.17,-2.33,15.1,-3.2,14.0,-3.0,15.4,0.151,0.032,0,0,0,1,73.1,
17.519,345,1,ibvs_active,-25.56,-2.35,23.2,1.6,21.4,0.7,23.3,0.61,-0.019,0,0,0,1,72.6,
17.610,346,1,ibvs_active,-24.63,-2.44,25.6,3.0,24.8,2.5,25.8,0.924,-0.094,0,0,0,1,72.7,
17.658,347,1,ibvs_active,-23.09,-3.76,32.5,32.3,30.9,26.3,45.8,1.547,-1.316,0,0,0,1,65.8,
17.709,348,1,ibvs_active,-21.37,-5.65,35.1,40.7,34.3,37.9,53.8,1.715,-1.893,0,0,0,1,73.9,
17.756,349,1,ibvs_active,-20.18,-7.65,21.2,49.3,23.8,47.0,53.7,1.192,-2.0,0,0,0,1,73.5,
17.840,350,0,tag_lost_countdown,-20.18,-7.65,,,,,,,,,,,,,0.0
17.895,351,0,tag_lost_countdown,-20.18,-7.65,,,,,,,,,,,,,0.09
17.948,352,1,ibvs_active,-22.18,-8.84,-63.1,18.0,-45.7,23.8,65.6,-2.0,-1.191,0,0,0,1,72.0,
18.002,353,1,ibvs_active,-24.18,-10.11,-58.0,25.6,-55.5,25.3,63.4,-2.0,-1.264,0,0,0,1,74.6,
18.075,354,1,ibvs_active,-26.18,-11.52,-62.3,29.0,-61.0,28.3,68.8,-2.0,-1.413,0,0,0,1,74.4,
18.156,355,1,ibvs_active,-28.18,-12.39,-61.2,14.7,-61.2,17.4,63.0,-2.0,-0.869,0,0,0,1,56.1,
18.216,356,1,ibvs_active,-29.92,-11.59,-28.1,-24.3,-34.7,-15.9,37.1,-1.735,0.797,0,0,0,1,71.9,
18.268,357,1,ibvs_active,-31.49,-10.41,-30.7,-25.5,-31.5,-23.6,40.0,-1.576,1.181,0,0,0,1,75.1,
18.323,358,1,ibvs_active,-32.36,-9.09,-13.9,-27.1,-17.4,-26.4,30.4,-0.869,1.32,0,0,0,1,46.5,
18.396,359,1,ibvs_active,-32.59,-8.35,-4.2,-21.3,-6.8,-22.3,21.7,-0.227,0.742,0,0,0,1,73.9,
18.461,360,1,ibvs_active,-32.59,-8.23,2.0,-11.4,0.2,-13.6,11.6,0.002,0.121,0,0,0,1,51.6,
18.511,361,1,ibvs_active,-32.38,-8.14,17.8,-4.5,14.3,-6.3,18.4,0.202,0.09,0,0,0,1,75.0,
18.565,362,1,ibvs_active,-31.83,-7.98,21.6,-5.7,20.1,-5.8,22.3,0.551,0.16,0,0,0,1,73.6,
18.632,363,1,ibvs_active,-31.27,-7.83,20.4,-5.1,20.4,-5.2,21.0,0.561,0.144,0,0,0,1,74.7,
18.734,364,1,ibvs_active,-30.76,-8.01,19.3,9.5,19.5,6.5,21.5,0.514,-0.173,0,0,0,1,73.7,
18.786,365,1,ibvs_active,-30.17,-8.42,18.3,14.8,18.6,13.1,23.5,0.591,-0.418,0,0,0,1,73.4,
18.843,366,1,ibvs_active,-29.61,-8.91,17.0,15.4,17.3,15.0,22.9,0.556,-0.481,0,0,0,1,73.6,
18.910,367,1,ibvs_active,-29.48,-9.17,5.1,15.3,7.5,15.2,16.1,0.132,-0.265,0,0,0,1,74.4,
19.003,368,1,ibvs_active,-29.43,-9.41,2.1,15.9,3.2,15.7,16.0,0.049,-0.238,0,0,0,1,72.1,
19.051,369,0,tag_lost_countdown,-29.43,-9.41,,,,,,,,,,,,,0.0
19.109,370,1,deadband,-29.43,-9.41,-9.8,2.3,-7.2,5.0,10.1,0.0,0.0,1,0,0,0,73.4,
19.161,371,1,ibvs_active,-29.45,-9.41,-11.3,1.9,-10.4,2.5,11.4,-0.019,-0.005,0,0,0,1,73.8,
19.246,372,1,ibvs_active,-29.51,-9.43,-12.0,2.6,-11.7,2.6,12.3,-0.058,-0.013,0,0,0,1,73.6,
19.298,373,1,ibvs_active,-29.63,-9.45,-13.9,3.1,-13.4,3.0,14.2,-0.126,-0.028,0,0,0,1,73.6,
19.355,374,1,ibvs_active,-29.77,-9.47,-13.9,1.4,-13.8,1.7,14.0,-0.136,-0.017,0,0,0,1,73.7,
19.407,375,1,ibvs_active,-29.85,-9.48,-12.1,1.8,-12.4,1.8,12.2,-0.079,-0.012,0,0,0,1,72.9,
19.507,376,1,ibvs_active,-29.92,-9.47,-12.2,-2.8,-12.2,-1.8,12.5,-0.073,0.011,0,0,0,1,74.5,
19.566,377,1,ibvs_active,-29.96,-9.46,-10.3,-4.7,-10.7,-4.1,11.3,-0.039,0.015,0,0,0,1,73.6,
19.621,378,1,deadband,-29.96,-9.46,-5.0,-9.5,-6.1,-8.4,10.7,0.0,0.0,1,0,0,0,75.0,
19.671,379,1,ibvs_active,-30.03,-9.36,-8.0,-11.9,-7.6,-11.2,14.4,-0.068,0.1,0,0,0,1,73.8,
19.743,380,1,deadband,-30.03,-9.36,-9.0,-9.4,-8.7,-9.7,13.0,0.0,0.0,1,0,0,0,74.8,
19.826,381,1,ibvs_active,-30.1,-9.26,-8.0,-11.3,-8.1,-11.0,13.8,-0.075,0.101,0,0,0,1,74.8,
19.882,382,1,ibvs_active,-30.12,-9.23,-3.3,-10.2,-4.3,-10.3,10.7,-0.013,0.031,0,0,0,1,74.1,
19.930,383,1,ibvs_active,-30.15,-9.07,-3.4,-14.9,-3.6,-14.0,15.3,-0.039,0.154,0,0,0,1,74.2,
19.988,384,1,ibvs_active,-30.16,-9.05,-2.0,-9.9,-2.3,-10.7,10.1,-0.005,0.026,0,0,0,1,74.8,
20.054,385,1,ibvs_active,-30.17,-9.0,-1.6,-11.8,-1.8,-11.6,11.9,-0.007,0.049,0,0,0,1,74.5,
20.126,386,1,ibvs_active,-30.18,-8.97,-4.4,-9.9,-3.8,-10.2,10.8,-0.009,0.024,0,0,0,1,75.8,
20.179,387,1,ibvs_active,-30.22,-8.91,-7.7,-10.3,-6.9,-10.3,12.8,-0.041,0.061,0,0,0,1,74.8,
20.236,388,1,ibvs_active,-30.33,-8.77,-10.2,-11.6,-9.5,-11.4,15.5,-0.116,0.138,0,0,0,1,74.1,
20.297,389,1,ibvs_active,-30.71,-8.36,-15.1,-16.4,-14.0,-15.4,22.3,-0.379,0.417,0,0,0,1,74.9,
20.354,390,1,ibvs_active,-31.32,-7.76,-18.1,-17.2,-17.3,-16.9,25.0,-0.611,0.596,0,0,0,1,75.4,
20.408,391,1,ibvs_active,-32.51,-6.82,-25.4,-19.4,-23.8,-18.9,31.9,-1.189,0.944,0,0,0,1,73.9,
20.464,392,1,ibvs_active,-34.03,-5.96,-32.1,-16.8,-30.4,-17.2,36.2,-1.522,0.861,0,0,0,1,67.8,
20.525,393,1,ibvs_active,-35.05,-5.71,-24.1,-3.3,-25.3,-6.1,24.3,-1.017,0.244,0,0,0,1,63.7,
20.607,394,0,tag_lost_countdown,-35.05,-5.71,,,,,,,,,,,,,0.0
20.654,395,1,deadband,-35.05,-5.71,5.8,-3.2,-0.4,-3.8,6.6,0.0,0.0,1,0,0,0,69.2,
20.708,396,1,deadband,-35.05,-5.71,9.4,-3.2,7.4,-3.3,9.9,0.0,0.0,1,0,0,0,72.3,
20.756,397,1,deadband,-35.05,-5.71,6.9,-1.7,7.0,-2.0,7.1,0.0,0.0,1,0,0,0,71.6,
20.808,398,1,deadband,-35.05,-5.71,3.1,-4.2,3.9,-3.8,5.2,0.0,0.0,1,0,0,0,72.0,
20.853,399,1,deadband,-35.05,-5.71,-5.7,-1.5,-3.8,-1.9,5.9,0.0,0.0,1,0,0,0,70.8,
20.909,400,1,deadband,-35.05,-5.71,-9.6,-5.3,-8.4,-4.6,10.9,0.0,0.0,1,0,0,0,70.8,
20.957,401,1,ibvs_active,-35.22,-5.66,-15.3,-4.8,-14.0,-4.7,16.1,-0.165,0.056,0,0,0,1,69.3,
21.058,402,1,ibvs_active,-35.63,-5.63,-20.0,-0.5,-18.8,-1.3,20.0,-0.415,0.029,0,0,0,1,70.0,
21.115,403,1,ibvs_active,-37.37,-5.77,-38.8,3.9,-34.8,2.9,39.0,-1.74,-0.144,0,0,0,1,70.1,
21.167,404,1,ibvs_active,-39.37,-6.15,-50.6,8.8,-47.4,7.6,51.3,-2.0,-0.379,0,0,0,1,70.4,
21.212,405,0,tag_lost_countdown,-39.37,-6.15,,,,,,,,,,,,,0.0
21.267,406,1,ibvs_active,-41.37,-6.01,-58.2,-5.4,-56.0,-2.8,58.4,-2.0,0.14,0,0,0,1,69.7,
21.337,407,0,tag_lost_countdown,-41.37,-6.01,,,,,,,,,,,,,0.0
21.404,408,1,ibvs_active,-43.37,-5.2,-48.3,-19.5,-49.8,-16.2,52.1,-2.0,0.809,0,0,0,1,69.8,
21.453,409,1,ibvs_active,-45.37,-4.35,-58.5,-17.4,-56.8,-17.1,61.0,-2.0,0.856,0,0,0,1,67.3,
21.504,410,1,ibvs_active,-47.37,-3.52,-66.8,-16.3,-64.8,-16.5,68.8,-2.0,0.825,0,0,0,1,68.5,
21.567,411,1,ibvs_active,-49.37,-2.5,-61.7,-21.5,-62.3,-20.5,65.4,-2.0,1.024,0,0,0,1,46.5,
21.619,412,1,ibvs_active,-51.19,-1.95,-29.7,-8.5,-36.3,-10.9,30.9,-1.813,0.546,0,0,0,1,69.4,
21.668,413,1,ibvs_active,-52.99,-1.44,-36.0,-10.0,-36.0,-10.2,37.3,-1.801,0.508,0,0,0,1,70.2,
21.721,414,1,ibvs_active,-53.61,-1.38,-17.8,-0.2,-21.5,-2.2,17.8,-0.621,0.064,0,0,0,1,61.0,
21.768,415,1,ibvs_active,-53.64,-1.38,-8.7,-0.6,-11.3,-0.9,8.7,-0.037,0.003,0,0,0,1,67.8,
21.828,416,1,deadband,-53.64,-1.38,13.4,-3.7,8.5,-3.1,13.9,0.0,0.0,1,0,0,0,69.6,
21.875,417,1,ibvs_active,-53.46,-1.33,15.9,-4.1,14.4,-3.9,16.4,0.179,0.048,0,0,0,1,69.6,
21.927,418,1,ibvs_active,-53.21,-1.32,16.8,0.7,16.3,-0.2,16.8,0.257,0.004,0,0,0,1,68.6,
21.973,419,1,ibvs_active,-53.11,-1.31,12.2,-2.4,13.0,-2.0,12.4,0.102,0.016,0,0,0,1,69.5,
22.024,420,1,deadband,-53.11,-1.31,8.7,-7.3,9.5,-6.2,11.3,0.0,0.0,1,0,0,0,69.3,
22.072,421,1,ibvs_active,-52.97,-1.19,11.4,-10.9,11.0,-10.0,15.7,0.133,0.121,0,0,0,1,68.6,
22.124,422,1,ibvs_active,-52.59,-0.8,15.4,-15.8,14.5,-14.6,22.1,0.387,0.389,0,0,0,1,69.1,
22.174,423,1,ibvs_active,-52.12,-0.33,15.8,-15.8,15.6,-15.6,22.4,0.468,0.469,0,0,0,1,68.8,
22.228,424,1,ibvs_active,-51.71,0.24,12.6,-18.9,13.2,-18.2,22.7,0.411,0.569,0,0,0,1,68.7,
22.275,425,1,ibvs_active,-51.31,0.94,11.3,-21.2,11.7,-20.6,24.0,0.398,0.704,0,0,0,1,69.4,
22.327,426,1,ibvs_active,-50.92,1.37,14.8,-14.1,14.1,-15.4,20.4,0.386,0.422,0,0,0,1,68.0,
22.377,427,1,ibvs_active,-50.73,1.47,13.8,-5.2,13.9,-7.2,14.8,0.196,0.102,0,0,0,1,62.6,
22.437,428,1,deadband,-50.73,1.47,8.5,-0.9,9.6,-2.1,8.5,0.0,0.0,1,0,0,0,69.3,
22.484,429,1,deadband,-50.73,1.47,1.4,7.8,3.0,5.8,8.0,0.0,0.0,1,0,0,0,69.5,
22.534,430,1,deadband,-50.73,1.47,-0.0,6.5,0.6,6.4,6.5,0.0,0.0,1,0,0,0,68.8,
22.580,431,1,deadband,-50.73,1.47,2.4,9.9,2.1,9.2,10.2,0.0,0.0,1,0,0,0,68.3,
22.631,432,1,deadband,-50.73,1.47,2.5,8.3,2.4,8.4,8.6,0.0,0.0,1,0,0,0,68.5,
22.677,433,1,deadband,-50.73,1.47,3.0,7.4,2.9,7.6,8.0,0.0,0.0,1,0,0,0,68.9,
22.728,434,1,deadband,-50.73,1.47,3.5,7.1,3.4,7.2,8.0,0.0,0.0,1,0,0,0,69.2,
22.773,435,1,deadband,-50.73,1.47,4.4,4.3,4.2,4.9,6.1,0.0,0.0,1,0,0,0,69.0,
22.824,436,1,deadband,-50.73,1.47,5.2,7.6,5.0,7.0,9.2,0.0,0.0,1,0,0,0,69.1,
22.873,437,1,deadband,-50.73,1.47,6.5,8.6,6.2,8.3,10.7,0.0,0.0,1,0,0,0,68.9,
22.927,438,1,ibvs_active,-50.5,1.28,14.7,11.6,13.0,10.9,18.7,0.227,-0.19,0,0,0,1,69.1,
22.974,439,1,ibvs_active,-49.88,0.78,19.6,15.7,18.3,14.7,25.1,0.617,-0.497,0,0,0,1,68.1,
23.027,440,1,ibvs_active,-48.55,0.08,28.7,13.7,26.6,13.9,31.8,1.332,-0.697,0,0,0,1,68.6,
23.074,441,1,ibvs_active,-46.93,-0.63,34.0,14.4,32.5,14.3,36.9,1.626,-0.716,0,0,0,1,68.2,
23.150,442,1,ibvs_active,-45.39,-0.98,30.1,5.2,30.6,7.0,30.6,1.531,-0.352,0,0,0,1,68.2,
23.199,443,1,ibvs_active,-43.72,-0.49,34.2,-14.1,33.5,-9.9,37.0,1.673,0.493,0,0,0,1,56.8,
23.254,444,1,ibvs_active,-42.05,0.31,33.5,-17.7,33.5,-16.1,37.8,1.674,0.805,0,0,0,1,65.7,
23.299,445,1,ibvs_active,-40.71,1.47,25.0,-25.0,26.7,-23.2,35.4,1.337,1.161,0,0,0,1,65.3,
23.352,446,1,ibvs_active,-40.38,2.84,1.9,-29.7,6.8,-28.4,29.8,0.329,1.369,0,0,0,1,60.6,
23.428,447,1,ibvs_active,-40.95,4.41,-15.9,-32.0,-11.4,-31.3,35.7,-0.569,1.563,0,0,0,1,49.5,
23.479,448,1,ibvs_active,-41.73,6.41,-16.6,-45.2,-15.5,-42.4,48.1,-0.776,2.0,0,0,0,1,60.1,
23.525,449,1,ibvs_active,-42.55,8.41,-16.8,-53.4,-16.5,-51.2,56.0,-0.827,2.0,0,0,0,1,61.1,
23.578,450,1,ibvs_active,-43.3,10.41,-14.6,-52.8,-15.0,-52.5,54.8,-0.75,2.0,0,0,0,1,66.1,
23.624,451,1,ibvs_active,-44.0,12.41,-13.7,-37.7,-13.9,-40.7,40.1,-0.697,2.0,0,0,0,1,65.4,
23.706,452,0,tag_lost_countdown,-44.0,12.41,,,,,,,,,,,,,0.0
23.749,453,0,tag_lost_countdown,-44.0,12.41,,,,,,,,,,,,,0.08
23.800,454,1,ibvs_active,-44.11,11.73,-0.7,37.7,-3.4,22.0,37.7,-0.103,-0.677,0,0,0,1,66.7,
23.846,455,1,ibvs_active,-44.24,10.05,-2.6,36.6,-2.7,33.7,36.7,-0.136,-1.684,0,0,0,1,66.5,
23.898,456,1,ibvs_active,-44.57,8.05,-7.5,42.6,-6.5,40.8,43.3,-0.326,-2.0,0,0,0,1,67.4,
23.954,457,1,ibvs_active,-44.96,6.05,-8.2,43.1,-7.9,42.7,43.9,-0.394,-2.0,0,0,0,1,64.0,
24.028,458,1,ibvs_active,-45.3,4.19,-6.5,35.6,-6.8,37.0,36.2,-0.339,-1.852,0,0,0,1,69.1,
24.075,459,1,deadband,-45.3,4.19,-8.5,-0.3,-8.2,7.1,8.5,0.0,0.0,1,0,0,0,68.5,
24.126,460,1,deadband,-45.3,4.19,-9.8,-13.9,-9.5,-9.7,17.0,0.0,0.0,1,0,0,0,66.5,
24.171,461,0,tag_lost_countdown,-45.3,4.19,,,,,,,,,,,,,0.0
24.263,462,1,ibvs_active,-45.41,5.09,-1.3,-28.1,-3.0,-24.4,28.2,-0.108,0.894,0,0,0,1,68.6,
24.310,463,1,ibvs_active,-45.36,5.59,3.1,-18.8,1.9,-19.9,19.0,0.048,0.498,0,0,0,1,68.6,
24.363,464,1,ibvs_active,-45.35,6.0,0.2,-18.6,0.5,-18.8,18.6,0.012,0.417,0,0,0,1,67.5,
24.411,465,1,ibvs_active,-45.34,6.22,0.8,-14.8,0.7,-15.6,14.8,0.01,0.219,0,0,0,1,68.3,
24.466,466,1,ibvs_active,-45.31,6.32,4.2,-12.0,3.5,-12.7,12.7,0.028,0.102,0,0,0,1,67.9,
24.546,467,1,ibvs_active,-45.3,6.36,4.0,-10.2,3.9,-10.7,11.0,0.014,0.038,0,0,0,1,68.5,
24.598,468,1,deadband,-45.3,6.36,4.1,-7.7,4.0,-8.3,8.7,0.0,0.0,1,0,0,0,67.8,
24.644,469,1,deadband,-45.3,6.36,1.7,-2.1,2.2,-3.4,2.7,0.0,0.0,1,0,0,0,69.4,
24.693,470,1,deadband,-45.3,6.36,0.7,0.1,1.0,-0.6,0.7,0.0,0.0,1,0,0,0,68.0,
24.740,471,1,deadband,-45.3,6.36,0.6,-1.3,0.7,-1.1,1.4,0.0,0.0,1,0,0,0,67.5,
24.823,472,1,deadband,-45.3,6.36,-1.9,1.9,-1.4,1.3,2.7,0.0,0.0,1,0,0,0,69.3,
24.870,473,1,deadband,-45.3,6.36,-1.9,-2.4,-1.8,-1.6,3.0,0.0,0.0,1,0,0,0,68.2,
24.921,474,1,deadband,-45.3,6.36,-1.5,2.3,-1.6,1.5,2.7,0.0,0.0,1,0,0,0,68.3,
24.968,475,1,deadband,-45.3,6.36,-2.5,3.0,-2.3,2.7,3.9,0.0,0.0,1,0,0,0,67.6,
25.020,476,1,deadband,-45.3,6.36,1.9,4.3,1.1,4.0,4.7,0.0,0.0,1,0,0,0,67.5,
25.092,477,1,deadband,-45.3,6.36,5.1,3.4,4.3,3.5,6.1,0.0,0.0,1,0,0,0,68.1,
25.148,478,1,deadband,-45.3,6.36,3.7,3.7,3.8,3.7,5.2,0.0,0.0,1,0,0,0,68.1,
25.193,479,1,deadband,-45.3,6.36,8.7,1.4,7.7,1.8,8.8,0.0,0.0,1,0,0,0,70.1,
25.249,480,1,ibvs_active,-45.17,6.3,14.0,7.0,12.8,6.0,15.7,0.131,-0.062,0,0,0,1,68.6,
25.294,481,1,ibvs_active,-44.21,5.56,24.1,19.6,21.8,16.9,31.0,0.958,-0.742,0,0,0,1,64.9,
25.381,482,1,ibvs_active,-42.72,4.28,31.8,27.8,29.8,25.6,42.3,1.491,-1.282,0,0,0,1,56.1,
25.425,483,1,ibvs_active,-40.72,2.28,58.4,73.1,52.7,63.6,93.6,2.0,-2.0,0,0,0,1,53.6,
25.476,484,1,ibvs_active,-38.72,0.28,60.2,73.9,58.7,71.9,95.3,2.0,-2.0,0,0,0,1,64.0,
25.524,485,1,ibvs_active,-36.72,-1.72,48.4,46.6,50.5,51.6,67.2,2.0,-2.0,0,0,0,1,68.8,
25.572,486,0,tag_lost_countdown,-36.72,-1.72,,,,,,,,,,,,,0.0
25.653,487,1,ibvs_active,-35.16,-2.6,26.3,9.0,31.1,17.5,27.8,1.556,-0.875,0,0,0,1,51.4,
25.705,488,1,ibvs_active,-34.9,-2.87,8.0,12.1,12.6,13.2,14.5,0.261,-0.271,0,0,0,1,63.8,
25.750,489,0,tag_lost_countdown,-34.9,-2.87,,,,,,,,,,,,,0.0
25.805,490,1,ibvs_active,-35.14,-3.11,-18.8,12.4,-12.5,12.5,22.6,-0.243,-0.243,0,0,0,1,69.8,
25.851,491,1,ibvs_active,-35.19,-3.09,-10.4,-8.9,-10.9,-4.6,13.7,-0.048,0.02,0,0,0,1,61.2,
25.938,492,1,ibvs_active,-35.3,-2.91,-7.0,-15.7,-7.8,-13.4,17.2,-0.108,0.186,0,0,0,1,67.4,
25.985,493,1,ibvs_active,-35.53,-1.96,-5.5,-27.4,-6.0,-24.6,28.0,-0.228,0.943,0,0,0,1,69.1,
26.040,494,1,ibvs_active,-35.84,-1.06,-8.9,-23.5,-8.3,-23.7,25.1,-0.314,0.899,0,0,0,1,69.5,
26.090,495,1,ibvs_active,-36.39,-0.51,-18.5,-14.9,-16.4,-16.6,23.7,-0.55,0.556,0,0,0,1,69.9,
26.178,496,1,ibvs_active,-37.09,0.1,-19.3,-16.4,-18.7,-16.4,25.3,-0.696,0.612,0,0,0,1,68.5,
26.255,497,1,ibvs_active,-37.32,0.47,-8.1,-16.1,-10.2,-16.1,18.0,-0.232,0.367,0,0,0,1,68.1,
26.308,498,1,ibvs_active,-37.36,0.55,-4.5,-10.3,-5.7,-11.5,11.2,-0.039,0.08,0,0,0,1,50.1,
26.352,499,1,deadband,-37.36,0.55,9.9,-2.6,6.8,-4.4,10.2,0.0,0.0,1,0,0,0,56.2,
26.405,500,1,deadband,-37.36,0.55,10.2,12.4,9.5,9.0,16.0,0.0,0.0,1,0,0,0,54.5,
26.454,501,1,ibvs_active,-37.16,-0.2,5.1,25.9,6.0,22.5,26.4,0.199,-0.75,0,0,0,1,66.6,
